ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba_zdających_polski,mean_polski,std_dev_polski,median_polski,mode_polski,liczba_zdających_matematyka,mean_matematyka,std_dev_matematyka,median_matematyka,mode_matematyka,liczba_zdających_angielski,mean_angielski,std_dev_angielski,median_angielski,mode_angielski
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,72300,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 29 Z ODDZIAŁAMI INTEGRACYJNYMI IM.WŁADYSŁAWA BRONIEWSKIEGO W RADOMIU,Radom,ul. Ceglana 14,79,67.64556962,17.80843064,69.0,58.0,79,45.91139241,30.61446249,40.0,13.0,79.0,75.08860759,30.61528942,93.0,98.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,41035,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 4 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ŚW. KAZIMIERZA JAGIELLOŃCZYKA W RADOMIU,Radom,ul. Wyścigowa 49,124,55.17741935,18.06710091,60.0,67.0,124,48.74193548,29.54271674,48.5,20.0,124.0,74.75,28.18247711,87.0,96.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,73702,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 34 W RADOMIU,Radom,ul. Miła 18,106,67.27358491,15.69252497,69.0,76.0,106,54.64150943,28.48375528,57.0,27.0,106.0,73.23584906,28.78795342,88.0,96.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,40657,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. IGNACEGO DASZYŃSKIEGO W RADOMIU,Radom,ul. Odrodzenia 37,56,73.92857143,13.34013432,77.0,84.0,56,53.92857143,27.65402137,58.5,60.0,54.0,73.25925926,26.28278213,87.0,91.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,48920,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 13 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KS. JÓZEFA PONIATOWSKIEGO W RADOMIU,Radom,ul. Henryka Sienkiewicza 30,19,53.57894737,17.01180949,47.0,47.0,19,25.36842105,16.94949317,20.0,13.0,19.0,45.26315789,29.12196152,36.0,20.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,64669,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 28 IM. ADAMA MICKIEWICZA W RADOMIU,Radom,ul. Stefana Jaracza 8,50,73.74,14.47177943,76.0,76.0,50,52.74,29.65792306,48.0,37.0,50.0,74.06,24.93384046,80.0,100.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,61436,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 23 IM.STEFANA ŻEROMSKIEGO W RADOMIU,Radom,ul. Gajowa 60,57,70.42105263,20.09883244,76.0,71.0,57,57.36842105,29.94476294,53.0,40.0,57.0,79.35087719,25.70991428,93.0,95.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,42237,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 9 IM. HENRYKA SIENKIEWICZA W RADOMIU,Radom,ul. Sandomierska 19,87,60.68965517,15.63249662,60.0,51.0,87,53.24137931,27.67710599,50.0,33.0,86.0,81.87209302,22.79218374,93.0,98.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,42212,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 7 IM.KAZIMIERZA PUŁASKIEGO W RADOMIU,Radom,ul. Aleksandra Tybla 7/11,33,42.75757576,18.12587353,40.0,62.0,33,20.93939394,16.89708491,13.0,10.0,33.0,49.3030303,32.64453627,36.0,20.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,40938,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 2 IM. HANSA CHRISTIANA ANDERSENA W RADOMIU,Radom,ul. Batalionów Chłopskich 16,54,57.88888889,16.38276722,58.0,69.0,54,44.66666667,27.97618034,40.0,10.0,54.0,69.61111111,30.73266851,88.0,98.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,49900,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 17 IM. JANA KOCHANOWSKIEGO W RADOMIU,Radom,ul. Czarnoleska 10,41,56.97560976,18.57547269,64.0,64.0,41,47.75609756,25.75946948,47.0,23.0,41.0,80.6097561,23.23357332,93.0,95.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,58101,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 21 IM. KS. JANA TWARDOWSKIEGO W RADOMIU,Radom,ul. Trojańska 5,90,65.15555556,17.50803696,68.0,69.0,90,55.43333333,28.86368345,57.0,17.0,90.0,74.96666667,25.9972007,87.0,98.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,70267,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 25 W RADOMIU,Radom,ul. Starokrakowska 124,16,62.625,16.08910734,63.0,51.0,16,45.625,30.04969842,45.0,10.0,16.0,63.875,33.87822863,70.0,96.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,52808,dla młodzieży,Nie,I SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO W RADOMIU,Radom,"ul. mjr. Jana Piwnika ""Ponurego"" 3",21,72.85714286,11.41963937,71.0,56.0,21,75.85714286,19.84771959,83.0,97.0,21.0,93.14285714,9.046365828,96.0,98.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,86863,nie dotyczy,Tak,OGÓLNOKSZTAŁCACA SZKOŁA MUZYCZNA I STOPNIA W ZESPOLE SZKÓŁ MUZYCZNYCH IM. OSKARA KOLBERGA,Radom,ul. 25 Czerwca 70,26,71.23076923,10.30424742,72.0,71.0,26,66.84615385,23.33813701,72.0,77.0,25.0,88.2,11.42278425,93.0,96.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,42176,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 6 Z ODDZIAŁAMI INTEGRACYJNYMI IM.ORŁA BIAŁEGO W RADOMIU,Radom,ul. Adama Rapackiego 24,131,68.52671756,15.91452754,71.0,82.0,131,56.57251908,28.67134925,57.0,100.0,131.0,78.04580153,25.34490707,91.0,98.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,65015,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 14 INTEGRACYJNA IM. JANA PAWŁA II W RADOMIU,Radom,ul. Wierzbicka 81,50,74.5,12.40040322,77.0,82.0,50,67.02,26.50772718,77.0,77.0,50.0,82.36,21.92510889,93.0,96.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,262311,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 30 IM. KRÓLOWEJ JADWIGI W RADOMIU,Radom,ul. Piastowska 17,21,57.0,12.34040981,56.0,51.0,21,25.0952381,20.78668246,20.0,7.0,22.0,53.5,26.73395866,43.5,27.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,262308,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 11 IM. ADAMA JERZEGO CZARTORYSKIEGO W RADOMIU,Radom,ul. Jurija Gagarina 19,24,54.5,17.36135555,59.0,73.0,24,45.16666667,24.73638795,40.0,40.0,24.0,67.125,27.37290707,73.0,98.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,262310,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 27 IM. SZARYCH SZEREGÓW W RADOMIU,Radom,ul. Sadkowska 16,21,54.04761905,22.91906295,62.0,51.0,21,39.71428571,25.50470145,30.0,27.0,21.0,74.04761905,29.38168557,91.0,96.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,58466,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 26 IM. JACKA MALCZEWSKIEGO W RADOMIU,Radom,ul. Wośnicka 125,42,80.64285714,11.38466267,82.0,93.0,42,74.16666667,23.61185806,80.0,97.0,41.0,85.75609756,17.02763964,93.0,95.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,58471,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 20 IM.OBROŃCÓW POKOJU W RADOMIU,Radom,ul. Malenicka 29,52,68.38461538,20.37830091,76.0,87.0,52,53.82692308,28.86088726,53.0,53.0,51.0,68.58823529,28.44477034,78.0,95.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,73489,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 33 IM. KAWALERÓW ORDERU UŚMIECHU W RADOMIU,Radom,ul. Oskara Kolberga 5,69,72.76811594,15.65585035,76.0,84.0,69,57.20289855,28.79340691,63.0,97.0,69.0,75.68115942,27.96866401,89.0,100.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,88027,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 19 IM. EDMUNDA BAKALARZA W RADOMIU,Radom,ul. Energetyków 10,20,60.5,23.3570118,66.5,76.0,20,45.55,30.46223071,42.0,7.0,20.0,65.75,32.89205831,78.0,25.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,88028,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 18 IM. KOMISJI EDUKACJI NARODOWEJ W RADOMIU,Radom,ul. Ofiar Firleja 14,72,76.98611111,12.72627756,78.0,89.0,72,52.55555556,29.22227503,50.0,23.0,72.0,69.40277778,28.695073,79.0,93.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,131791,dla młodzieży,Nie,SZKOŁA PODSTAWOWA PARTNER INTERNATIONAL PRIMARY SCHOOL Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. MARII MONTESSORI,Radom,ul. Romualda Traugutta 34,3,,,,,3,,,,,3.0,,,,
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,262309,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 22 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MIKOŁAJA REJA W RADOMIU,Radom,ul. Krucza 2,20,64.5,15.28234275,62.0,44.0,20,44.35,29.08483282,31.5,77.0,20.0,68.8,30.65550522,83.5,98.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,262336,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA SPECJALNA IM. ALBERTA EINSTEINA W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII ""PAŁACYK"" W RADOMIU",Radom,ul. Krychnowicka 1,16,42.0,22.92923898,43.5,22.0,16,11.0625,6.795851216,10.0,7.0,16.0,18.4375,6.102957787,18.0,20.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,267644,dla młodzieży,Nie,NIEPUBLICZNA DWUJĘZYCZNA SZKOŁA PODSTAWOWA NR 1 W RADOMIU,Radom,ul. Jerzego Radomskiego 10,13,81.23076923,11.26706464,82.0,93.0,13,67.46153846,29.64044893,70.0,100.0,13.0,93.0,11.82565659,95.0,93.0
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,38643,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA SPECJALNA,Radom,ul. Wośnicka 121,11,36.63636364,13.08901501,40.0,42.0,11,15.72727273,7.97827629,13.0,7.0,11.0,43.72727273,29.92746051,49.0,
7,Mazowieckie,Radom,Radom,Gmina miejska,1463011,482560,dla młodzieży,Nie,SZKOŁA PODSTAWOWA SOKRATES,Radom,ul. Sierpniowa 14A,2,,,,,2,,,,,2.0,,,,
7,Mazowieckie,Radomski,Gózd,Gmina wiejska,1425022,17812,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W KUCZKACH KOLONII,Kuczki-Kolonia,75,21,62.47619048,17.03111731,62.0,76.0,21,33.33333333,23.81942651,27.0,27.0,21.0,45.66666667,31.87077081,31.0,15.0
7,Mazowieckie,Radomski,Gózd,Gmina wiejska,1425022,17813,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W MAŁĘCZYNIE,Małęczyn,ul. Szkolna 64,28,60.71428571,14.99013281,62.0,62.0,28,52.75,29.95070355,52.0,77.0,28.0,62.92857143,30.05581542,62.0,96.0
7,Mazowieckie,Radomski,Gózd,Gmina wiejska,1425022,17811,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W GOŹDZIE,Gózd,ul. Starowiejska 130,27,72.03703704,12.76709161,76.0,76.0,27,48.81481481,26.69725612,43.0,30.0,27.0,69.85185185,26.36032892,69.0,98.0
7,Mazowieckie,Radomski,Gózd,Gmina wiejska,1425022,15238,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W KLWATCE KRÓLEWSKIEJ,Klwatka Królewska,31,16,61.25,20.68967134,56.0,44.0,16,41.625,28.22426926,35.0,13.0,16.0,63.0,32.29357521,65.5,95.0
7,Mazowieckie,Radomski,Gózd,Gmina wiejska,1425022,16258,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W KŁONÓWKU-KOLONII,Kłonówek-Kolonia,13,8,66.625,14.50807965,71.0,71.0,8,60.0,21.43011899,60.0,,8.0,75.875,23.07291432,83.0,96.0
7,Mazowieckie,Radomski,Gózd,Gmina wiejska,1425022,15790,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W PODGÓRZE,Podgóra,10,9,63.77777778,23.11217946,67.0,67.0,9,41.44444444,20.39123511,47.0,47.0,9.0,49.44444444,26.6837908,45.0,
7,Mazowieckie,Radomski,Iłża,Obszar wiejski,1425035,42202,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. II BRYGADY AL ""ŚWIT"" W JASIEŃCU IŁŻECKIM",Jasieniec Iłżecki Górny,75,23,63.82608696,12.97037485,62.0,53.0,23,42.86956522,21.38122774,40.0,30.0,23.0,68.34782609,20.28408821,71.0,56.0
7,Mazowieckie,Radomski,Iłża,Obszar wiejski,1425035,80708,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PAKOSŁAWIU,Pakosław,54,5,57.8,22.66627451,60.0,60.0,5,49.4,22.1142488,50.0,,5.0,66.4,30.26284851,71.0,95.0
7,Mazowieckie,Radomski,Iłża,Miasto,1425034,79702,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MARSZ. J. PIŁSUDSKIEGO W IŁŻY,Iłża,ul. Wójtowska 5,64,69.78125,17.71869489,76.0,76.0,64,45.390625,27.501487,40.0,83.0,62.0,67.0483871,29.369958,79.0,95.0
7,Mazowieckie,Radomski,Iłża,Obszar wiejski,1425035,80711,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA DĄBKA ""BUKOWEGO"" W BŁAZINACH DOLNYCH",Błaziny Dolne,163,11,57.90909091,16.77365112,60.0,51.0,11,45.90909091,22.10904605,37.0,37.0,10.0,61.7,32.21816258,76.5,96.0
7,Mazowieckie,Radomski,Iłża,Obszar wiejski,1425035,92550,dla młodzieży,Tak,SZKOŁA PODSTAWOWA STOWARZYSZENIA ROZWOJU WSI MAZIARZE STARE I OKOLIC W MAZIARZACH STARYCH,Maziarze Stare,40,5,64.0,13.02305648,71.0,71.0,5,36.0,13.69671493,40.0,,5.0,51.8,17.91535654,42.0,
7,Mazowieckie,Radomski,Jastrzębia,Gmina wiejska,1425042,19975,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAZIMIERZA MROZA W JASTRZĘBI,Jastrzębia,109,33,63.66666667,14.67974623,64.0,64.0,33,54.03030303,22.55697816,50.0,33.0,33.0,65.78787879,25.91566459,71.0,27.0
7,Mazowieckie,Radomski,Jastrzębia,Gmina wiejska,1425042,4303,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MĄKOSACH STARYCH,Mąkosy Stare,80,6,58.66666667,11.69995252,59.0,,6,34.33333333,15.18405597,36.5,,6.0,45.83333333,23.13306916,43.5,
7,Mazowieckie,Radomski,Jastrzębia,Gmina wiejska,1425042,4392,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚWIĘTEGO JANA PAWŁA II W WOLI GORYŃSKIEJ,Wola Goryńska,45,7,48.57142857,14.32138404,40.0,38.0,7,38.85714286,23.43640984,33.0,,7.0,42.14285714,23.41811613,35.0,
7,Mazowieckie,Radomski,Jastrzębia,Gmina wiejska,1425042,9205,dla młodzieży,Nie,"NIEPUBLICZNA SZKOŁA PODSTAWOWA W OWADOWIE IM. DANUTY SIEDZIKÓWNY PS. ""INKA""",Owadów,130,7,61.57142857,12.05768448,62.0,62.0,7,64.42857143,25.43258395,77.0,77.0,7.0,70.85714286,23.27124879,82.0,
7,Mazowieckie,Radomski,Jastrzębia,Gmina wiejska,1425042,4866,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POR. JANA SKRZYSZEWSKIEGO W LESIOWIE,Lesiów,47,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Radomski,Jastrzębia,Gmina wiejska,1425042,21345,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BARTODZIEJACH,Bartodzieje,18,2,,,,,2,,,,,1.0,,,,
7,Mazowieckie,Radomski,Jastrzębia,Gmina wiejska,1425042,6588,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W KOZŁOWIE,Kozłów,87,7,60.0,17.39458044,60.0,53.0,7,37.28571429,20.4010804,40.0,17.0,7.0,66.0,24.54733038,64.0,
7,Mazowieckie,Radomski,Jedlińsk,Gmina wiejska,1425052,66088,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W WIERZCHOWINACH,Wierzchowiny,30,9,66.66666667,18.36663642,69.0,,9,48.22222222,32.12052918,37.0,83.0,9.0,55.33333333,31.27654428,42.0,
7,Mazowieckie,Radomski,Jedlińsk,Gmina wiejska,1425052,42028,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. BATALIONÓW CHŁOPSKICH W STARYCH ZAWADACH,Stare Zawady,30A,8,74.75,11.77656571,74.5,64.0,8,57.875,26.95105517,56.5,70.0,8.0,67.75,21.42282661,66.5,
7,Mazowieckie,Radomski,Jedlińsk,Gmina wiejska,1425052,54001,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LUDWIKOWIE,Ludwików,8,15,69.46666667,20.29077513,76.0,67.0,15,54.0,28.27955681,60.0,20.0,15.0,54.13333333,33.81294952,58.0,95.0
7,Mazowieckie,Radomski,Jedlińsk,Gmina wiejska,1425052,57705,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA WE WSOLI,Wsola,ul. Szkolna 1,49,63.10204082,15.32138015,67.0,67.0,49,45.83673469,30.69291412,37.0,10.0,49.0,61.12244898,26.61028852,64.0,22.0
7,Mazowieckie,Radomski,Jedlińsk,Gmina wiejska,1425052,53730,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W JEDLIŃSKU,Jedlińsk,ul. Konopnickiej 2,52,58.73076923,18.35139419,61.0,69.0,52,50.23076923,25.89447178,45.0,40.0,53.0,61.71698113,24.03015194,58.0,96.0
7,Mazowieckie,Radomski,Jedlińsk,Gmina wiejska,1425052,54000,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W BIERWCACH,Bierwce,47,10,66.0,13.50555441,67.5,53.0,10,41.4,24.44258579,37.0,37.0,10.0,57.3,29.96014019,57.5,20.0
7,Mazowieckie,Radomski,Jedlińsk,Gmina wiejska,1425052,41811,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. BRACI ANDRZEJA I JÓZEFA ZAŁUSKICH W JEDLANCE,Jedlanka,ul. Główna 29,7,67.0,16.75026652,71.0,,7,50.57142857,27.18643119,60.0,,7.0,55.14285714,21.26988865,53.0,
7,Mazowieckie,Radomski,Jedlnia-Letnisko,Obszar wiejski,1425065,109598,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.HENRYKA SIENKIEWICZA W MYŚLISZEWICACH,Myśliszewice,15,30,75.26666667,10.96337337,73.0,69.0,30,51.53333333,24.416843,51.5,37.0,30.0,57.63333333,29.00285427,54.0,25.0
7,Mazowieckie,Radomski,Jedlnia-Letnisko,Obszar wiejski,1425065,2880,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W SŁUPICY,Słupica,84,8,68.875,16.70656682,76.0,76.0,8,42.125,16.54114189,43.5,,8.0,49.5,18.98683755,43.5,
7,Mazowieckie,Radomski,Jedlnia-Letnisko,Miasto,1425064,109569,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W JEDLNI - LETNISKO,Jedlnia-Letnisko,ul. Słoneczna 5,63,66.68253968,16.79174532,69.0,73.0,63,54.96825397,28.44932462,60.0,93.0,63.0,67.93650794,27.29316038,75.0,96.0
7,Mazowieckie,Radomski,Jedlnia-Letnisko,Obszar wiejski,1425065,109837,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W NATOLINIE,Natolin,59,26,74.57692308,11.70526863,77.0,84.0,26,53.92307692,24.52929658,50.0,40.0,26.0,81.11538462,23.09899585,93.0,98.0
7,Mazowieckie,Radomski,Kowala,Gmina wiejska,1425072,35229,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH W BARDZICACH,Bardzice,2c,13,68.38461538,13.53365299,64.0,62.0,13,48.69230769,23.3019795,53.0,13.0,13.0,76.30769231,24.73982966,91.0,96.0
7,Mazowieckie,Radomski,Kowala,Gmina wiejska,1425072,35228,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KOŃCZYCACH - KOLONII,Kończyce-Kolonia,31,9,67.33333333,11.70944538,73.0,73.0,9,39.22222222,19.14725265,40.0,40.0,9.0,49.77777778,20.37851689,49.0,
7,Mazowieckie,Radomski,Kowala,Gmina wiejska,1425072,35230,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KOWALI-STĘPOCINIE,Kowala-Stępocina,ul. Marii Walewskiej 6,50,69.92,16.42052374,71.0,69.0,50,52.2,29.63916328,48.5,13.0,50.0,63.28,28.91023348,68.0,93.0
7,Mazowieckie,Radomski,Kowala,Gmina wiejska,1425072,35232,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. M. KONOPNICKIEJ W MAZOWSZANACH,Mazowszany,ul. Wierzbicka 247,51,70.80392157,15.60545356,69.0,69.0,51,52.1372549,25.54505409,53.0,53.0,51.0,73.2745098,26.26193729,84.0,96.0
7,Mazowieckie,Radomski,Kowala,Gmina wiejska,1425072,35233,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W MŁODOCINIE MNIEJSZYM,Młodocin Mniejszy,47,10,58.7,11.18972743,62.0,51.0,10,47.8,25.66242389,30.0,27.0,10.0,66.0,30.2654919,76.5,95.0
7,Mazowieckie,Radomski,Kowala,Gmina wiejska,1425072,262272,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PARZNICACH,Parznice,53,20,79.9,10.26596318,83.0,84.0,20,37.05,22.0487528,35.0,13.0,20.0,67.8,21.95358741,69.0,69.0
7,Mazowieckie,Radomski,Kowala,Gmina wiejska,1425072,273266,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA MONTESSORI SCHOOL,Kotarwice,ul. Wierzbicka 252,2,,,,,2,,,,,2.0,,,,
7,Mazowieckie,Radomski,Pionki,Gmina miejska,1425011,92305,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. STEFANA ŻEROMSKIEGO W PIONKACH,Pionki,ul. Niepodległości 3,71,69.8028169,16.8553245,73.0,73.0,71,45.12676056,25.86690178,40.0,20.0,71.0,73.94366197,26.92445735,85.0,98.0
7,Mazowieckie,Radomski,Pionki,Gmina miejska,1425011,92307,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI I SPORTOWYMI NR 5 IM. JANA PAWŁA II W PIONKACH,Pionki,ul. Targowa 9,52,63.59615385,20.25440087,65.5,56.0,52,37.38461538,28.36177943,27.0,13.0,51.0,59.88235294,29.86154131,65.0,24.0
7,Mazowieckie,Radomski,Pionki,Gmina wiejska,1425082,107180,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JÓZEFA PIŁSUDSKIEGO W LASKACH,Laski,68,13,76.46153846,12.46296288,80.0,80.0,13,55.38461538,25.19627097,63.0,,13.0,78.92307692,24.92592576,91.0,98.0
7,Mazowieckie,Radomski,Pionki,Gmina wiejska,1425082,107505,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W SUSKOWOLI,Suskowola,74,16,73.4375,22.17253016,81.0,82.0,16,53.1875,29.67999905,47.0,30.0,16.0,64.6875,30.82758252,69.0,96.0
7,Mazowieckie,Radomski,Pionki,Gmina wiejska,1425082,107181,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W SUCHEJ,Sucha,38a,9,63.0,16.71991494,62.0,53.0,9,36.55555556,29.01383238,23.0,47.0,9.0,46.77777778,24.26143615,42.0,62.0
7,Mazowieckie,Radomski,Pionki,Gmina wiejska,1425082,107507,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA JAGIEŁŁY W JEDLNI,Jedlnia,93,27,68.48148148,16.67193332,71.0,56.0,27,61.77777778,26.46777682,67.0,67.0,27.0,68.37037037,29.48464528,75.0,98.0
7,Mazowieckie,Radomski,Pionki,Gmina wiejska,1425082,107183,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. STEFANA CZARNIECKIEGO W CZARNEJ,Czarna Wieś,5,8,59.75,21.57400056,64.5,,8,46.375,25.83088026,47.0,37.0,8.0,54.375,24.5047827,56.5,
7,Mazowieckie,Radomski,Pionki,Gmina wiejska,1425082,107184,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W AUGUSTOWIE,Augustów,102B,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Radomski,Pionki,Gmina wiejska,1425082,107179,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JAN KOCHANOWSKIEGO W JAROSZKACH,Jaroszki,21 A,8,74.25,20.19746271,81.0,80.0,8,57.5,31.03626911,75.0,80.0,8.0,61.125,32.85360521,69.0,15.0
